hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence,age,role,nind
15901,10,0,1,4,1,1,1,1,28,1,1
15902,10,0,1,4,1,1,1,2,32,1,1
15903,10,0,1,4,2,1,1,1,41,1,1
15904,10,0,1,4,2,1,1,2,28,1,1
15905,10,0,1,4,1,1,1,1,38,1,1
15906,10,1,1,4,1,1,1,1,24,1,1
15907,10,1,1,4,1,1,1,1,32,1,1
15908,10,0,1,4,1,1,1,1,39,1,1
15909,10,1,1,4,1,1,1,1,34,1,1
15910,10,0,1,4,1,1,1,1,29,1,1
15911,10,2,1,4,1,1,2,1,36,1,1
15912,10,0,1,4,1,1,2,1,41,1,1
15913,10,1,1,4,1,1,2,1,25,1,1
15914,10,1,1,5,1,1,2,1,60,1,1
15915,10,1,1,5,2,1,2,1,51,1,1
15916,10,1,1,5,2,1,2,1,53,1,1
15917,10,1,1,5,2,1,2,1,46,1,1
15918,10,1,1,4,2,1,2,1,35,1,1
15919,10,0,1,4,2,1,2,1,24,1,1
15920,10,1,1,4,2,1,2,1,25,1,1
15921,10,1,1,4,2,1,2,1,25,1,1
15922,10,4,1,4,2,1,1,1,35,1,1
15923,10,1,1,4,2,1,1,1,43,1,1
15924,10,1,1,4,1,1,1,1,38,1,1
15925,10,1,1,4,1,1,1,1,37,1,1
15926,10,1,1,4,1,1,1,1,27,1,1
15927,10,1,1,4,2,1,1,1,34,1,1
15928,10,1,1,4,2,1,1,1,28,1,1
15929,10,1,1,4,2,1,1,1,37,1,1
15930,10,1,1,4,2,1,1,1,26,1,1
15931,10,0,1,4,2,1,1,1,39,1,1
15932,10,0,1,5,2,1,1,1,59,1,1
15933,10,0,1,5,2,1,1,1,60,1,1
15934,10,0,1,5,2,1,1,1,58,1,1
15935,10,0,1,5,2,4,1,1,51,1,1
15936,10,0,1,4,1,4,1,1,43,1,1
15937,10,2,1,6,1,4,1,1,78,1,1
15938,10,0,1,6,1,4,1,1,73,1,1
15939,10,0,1,6,1,3,1,1,70,1,1
15940,10,0,1,6,1,4,1,1,65,1,1
15941,10,0,1,6,1,1,4,1,92,1,1
15942,10,0,1,6,1,1,4,1,90,1,1
15943,10,0,1,6,1,1,4,2,78,1,1
15944,10,1,1,6,1,1,4,2,75,1,1
15945,10,1,1,6,1,1,4,2,75,1,1
15946,10,1,1,6,1,1,4,2,69,1,1
15947,10,1,1,5,1,1,4,2,62,1,1
15948,10,1,1,5,1,1,4,2,54,1,1
15949,10,0,1,5,1,1,4,1,51,1,1
15950,10,0,1,5,1,1,4,2,58,1,1
15951,10,0,1,5,2,1,4,2,60,1,1
15952,10,0,1,5,2,1,1,1,63,1,1
15953,10,1,1,5,2,1,1,1,48,1,1
15954,10,0,1,5,2,4,1,1,50,1,1
15955,10,1,1,4,2,4,1,1,26,1,1
15956,10,1,1,6,1,4,1,1,73,1,1
15957,10,1,1,5,1,4,4,1,58,1,1
15958,10,1,1,5,1,1,4,1,64,1,1
15959,10,1,1,6,2,1,4,1,66,1,1
15960,10,1,1,6,2,1,4,1,77,1,1
15961,10,0,1,6,2,1,4,1,86,1,1
15962,10,0,1,6,2,3,4,1,73,1,1
15963,10,0,1,6,2,3,4,1,75,1,1
15964,10,0,1,6,2,3,4,2,67,1,1
15965,10,1,1,6,2,3,4,2,92,1,1
15966,10,1,1,6,2,3,4,1,85,1,1
15967,10,1,1,6,2,3,4,1,87,1,1
15968,10,0,1,6,2,3,4,1,89,1,1
15969,10,0,1,6,2,4,4,1,89,1,1
15970,10,0,1,6,2,4,4,2,93,1,1
15971,10,1,1,6,2,4,4,2,69,1,1
15972,10,1,1,6,2,4,4,1,74,1,1
15973,10,0,1,6,2,4,4,1,92,1,1
15974,10,0,1,6,2,4,4,1,73,1,1
15975,10,0,1,6,2,4,4,1,86,1,1
15976,10,1,1,6,2,4,4,1,70,1,1
15977,10,1,1,6,2,4,4,1,69,1,1
15978,10,1,1,6,2,3,4,1,84,1,1
15979,10,2,1,6,1,3,4,1,65,1,1
15980,10,2,1,6,1,3,4,1,90,1,1
15981,10,0,1,6,1,3,4,1,90,1,1
15982,10,1,1,6,1,1,4,1,91,1,1
15983,10,0,1,6,1,1,4,1,73,1,1
15984,10,0,1,6,1,1,4,1,83,1,1
15985,10,1,1,6,1,1,4,1,76,1,1
15986,10,0,1,6,1,3,4,1,89,1,1
15987,10,1,1,6,1,3,4,2,87,1,1
15988,10,1,1,6,1,4,4,1,65,1,1
15989,10,1,1,6,1,4,4,1,85,1,1
15990,10,1,1,6,1,4,4,1,83,1,1
15991,10,1,1,6,1,1,4,1,82,1,1
15992,10,1,1,6,2,1,4,1,88,1,1
15993,10,1,1,6,2,1,4,1,86,1,1
15994,10,1,1,6,2,1,4,2,92,1,1
15995,10,1,1,5,2,1,4,2,51,1,1
15996,10,0,1,5,2,1,4,1,46,1,1
15997,10,0,1,5,2,1,4,1,47,1,1
15998,10,2,1,5,2,1,4,1,45,1,1
15999,10,1,1,5,1,1,4,1,60,1,1
16000,10,0,1,5,2,1,4,1,47,1,1
16001,10,1,1,5,1,1,4,1,52,1,1
16002,10,1,1,6,1,1,4,1,84,1,1
16003,10,1,1,6,1,1,4,1,74,1,1
16004,10,1,1,6,1,1,4,1,75,1,1
16005,10,0,1,6,1,1,4,1,84,1,1
16006,10,0,1,6,1,1,4,2,74,1,1
16007,10,1,1,6,1,1,4,2,67,1,1
16008,10,1,1,6,2,1,4,2,66,1,1
16009,10,1,1,6,2,1,4,2,87,1,1
16010,10,1,1,6,1,1,4,2,72,1,1
16011,10,1,1,5,2,1,4,2,58,1,1
16012,10,1,1,5,1,4,1,2,63,1,1
16013,10,1,1,5,1,1,2,2,50,1,1
16014,10,0,1,5,1,1,1,2,60,1,1
16015,10,0,1,4,1,1,1,2,39,1,1
16016,10,1,1,4,2,1,1,2,37,1,1
16017,10,1,1,4,2,1,1,1,36,1,1
16018,10,1,1,6,2,1,1,1,91,1,1
16019,10,1,1,5,2,4,1,1,61,1,1
16020,10,1,1,5,2,4,1,1,57,1,1
16021,10,1,1,5,2,4,1,1,59,1,1
16022,10,1,1,5,2,1,1,1,55,1,1
16023,10,1,1,5,2,1,1,1,48,1,1
16024,10,1,1,5,2,1,1,1,64,1,1
16025,10,1,1,5,2,3,1,1,51,1,1
16026,10,0,1,5,2,3,1,1,58,1,1
16027,10,1,1,5,2,3,2,1,45,1,1
16028,10,0,1,5,2,3,2,1,44,1,1
16029,10,0,1,5,2,3,2,1,59,1,1
16030,10,0,1,5,2,3,2,1,50,1,1
16031,10,0,1,5,2,3,2,1,61,1,1
16032,10,0,1,5,2,3,2,1,54,1,1
16033,10,0,1,5,2,3,2,1,57,1,1
16034,10,0,1,5,2,3,2,1,63,1,1
16035,10,0,1,5,2,3,2,1,48,1,1
16036,10,0,1,5,2,3,2,1,55,1,1
16037,10,0,1,5,2,4,2,1,50,1,1
16038,10,0,1,5,2,2,2,1,48,1,1
16039,10,1,1,5,2,2,2,1,59,1,1
16040,10,1,1,4,2,2,2,1,39,1,1
16041,10,1,1,4,2,1,2,1,42,1,1
16042,10,1,1,5,2,1,2,1,58,1,1
16043,10,1,1,5,2,1,1,1,48,1,1
16044,10,1,1,5,1,1,1,1,51,1,1
16045,10,0,1,5,1,1,1,1,49,1,1
16046,10,0,1,5,2,1,1,1,59,1,1
16047,10,0,1,4,2,1,1,1,30,1,1
16048,10,1,1,5,2,1,1,1,50,1,1
16049,10,0,1,5,1,2,1,1,50,1,1
16050,10,1,1,5,1,2,1,1,57,1,1
16051,10,1,1,5,1,2,1,1,44,1,1
16052,10,1,1,5,1,2,1,1,60,1,1
16053,10,1,1,5,1,1,1,1,54,1,1
16054,10,0,1,5,1,1,1,1,53,1,1
16055,10,0,1,5,2,4,1,1,48,1,1
16056,10,0,1,5,2,4,1,1,51,1,1
16057,10,0,1,5,2,1,1,1,60,1,1
16058,10,0,1,5,2,1,1,1,55,1,1
16059,10,1,1,5,1,4,1,1,55,1,1
16060,10,1,1,5,2,4,1,1,52,1,1
16061,10,1,1,5,2,1,1,1,56,1,1
16062,10,0,1,4,2,1,1,1,32,1,1
16063,10,0,1,4,2,1,1,1,43,1,1
16064,10,0,1,4,2,1,1,2,41,1,1
16065,10,1,1,4,2,4,1,2,28,1,1
16066,10,1,1,4,2,4,1,2,31,1,1
16067,10,1,1,4,2,4,1,1,41,1,1
16068,10,0,1,4,2,1,1,1,32,1,1
16069,10,0,1,4,2,1,1,1,29,1,1
16070,10,1,1,4,2,4,1,1,43,1,1
16071,10,1,1,5,2,4,1,1,58,1,1
16072,10,1,1,5,2,4,1,1,47,1,1
16073,10,1,1,5,2,4,1,1,55,1,1
16074,10,1,1,5,2,4,1,2,58,1,1
16075,10,1,1,5,1,4,1,2,46,1,1
16076,10,0,1,5,1,4,1,2,48,1,1
16077,10,1,1,5,1,2,1,2,48,1,1
16078,10,1,1,5,1,2,1,2,61,1,1
16079,10,1,1,5,1,2,1,2,57,1,1
16080,10,1,1,5,1,2,1,2,57,1,1
16081,10,1,1,5,1,2,1,2,53,1,1
16082,10,1,1,5,1,2,1,2,60,1,1
16083,10,0,1,5,1,2,1,2,47,1,1
16084,10,0,1,4,2,1,1,2,25,1,1
16085,10,0,1,4,2,1,1,2,29,1,1
16086,10,0,1,4,1,1,1,1,35,1,1
16087,10,0,1,4,1,1,1,1,29,1,1
16088,10,0,1,5,2,1,1,1,55,1,1
16089,10,1,1,5,2,1,1,1,44,1,1
16090,10,1,1,5,2,1,1,1,57,1,1
16091,10,1,1,4,2,1,1,1,38,1,1
16092,10,1,1,4,2,1,1,1,31,1,1
16093,10,0,1,4,2,1,1,1,42,1,1
16094,10,0,1,4,2,1,1,1,36,1,1
16095,10,1,1,4,2,1,1,1,29,1,1
16096,10,1,1,5,2,1,1,1,50,1,1
16097,10,0,1,4,1,2,1,1,36,1,1
16098,10,0,1,4,1,1,1,1,30,1,1
16099,10,0,1,5,2,1,1,1,51,1,1
16100,10,0,1,5,1,4,1,1,54,1,1
16101,10,1,1,5,1,4,1,1,51,1,1
16102,10,0,1,5,1,4,1,1,61,1,1
16103,10,1,1,5,1,4,1,1,52,1,1
16104,10,1,1,5,1,4,1,1,54,1,1
16105,10,1,1,5,1,1,1,1,57,1,1
16106,10,1,1,5,1,1,1,1,62,1,1
16107,10,1,1,5,1,1,1,1,60,1,1
16108,10,1,1,5,1,4,1,1,60,1,1
16109,10,0,1,5,1,1,1,2,57,1,1
16110,10,0,1,5,1,1,1,2,61,1,1
16111,10,0,1,5,1,1,1,2,56,1,1
16112,10,1,1,5,1,1,1,2,56,1,1
16113,10,0,1,4,2,1,1,2,30,1,1
16114,10,0,1,4,2,1,1,2,24,1,1
16115,10,2,1,4,2,1,1,2,24,1,1
16116,10,2,1,5,2,1,1,2,54,1,1
16117,10,1,1,5,2,1,1,2,63,1,1
16118,10,1,1,5,1,1,1,1,61,1,1
16119,10,1,1,5,1,1,1,1,50,1,1
16120,10,1,1,5,1,1,2,1,58,1,1
16121,10,1,1,5,1,1,1,1,56,1,1
16122,10,1,1,5,1,1,1,1,60,1,1
16123,10,1,1,5,1,1,1,1,49,1,1
16124,10,1,1,5,1,1,1,1,54,1,1
16125,10,1,1,5,1,1,1,1,61,1,1
16126,10,1,1,5,1,1,1,1,54,1,1
16127,10,1,1,5,1,1,1,1,50,1,1
16128,10,1,1,5,1,1,1,1,45,1,1
16129,10,1,1,5,1,1,1,1,45,1,1
16130,10,1,1,5,1,1,1,1,51,1,1
16131,10,1,1,4,1,1,1,1,26,1,1
16132,10,0,1,4,1,1,1,1,24,1,1
16133,10,1,1,4,1,1,1,1,38,1,1
16134,10,1,1,5,1,1,1,1,62,1,1
16135,10,1,1,4,1,1,1,1,36,1,1
16136,10,1,1,4,1,1,1,1,35,1,1
16137,10,1,1,4,1,1,1,1,24,1,1
16138,10,2,1,4,1,1,1,1,40,1,1
16139,10,2,1,4,1,1,1,1,38,1,1
16140,10,0,1,4,1,1,1,1,30,1,1
16141,10,0,1,4,1,1,1,1,42,1,1
16142,10,1,1,4,1,1,1,1,35,1,1
16143,10,1,1,5,2,1,1,1,64,1,1
16144,10,1,1,5,2,1,1,1,50,1,1
16145,10,1,1,5,1,1,2,1,52,1,1
16146,10,1,1,5,1,1,2,1,60,1,1
16147,10,1,1,5,1,1,2,1,60,1,1
16148,10,1,1,5,2,1,2,1,56,1,1
16149,10,1,1,5,2,1,1,1,47,1,1
16150,10,1,1,5,1,1,1,1,55,1,1
16151,10,0,1,5,1,1,1,1,58,1,1
16152,10,0,1,5,1,1,1,1,45,1,1
16153,10,0,1,5,1,3,1,1,48,1,1
16154,10,0,1,5,1,3,1,1,49,1,1
16155,10,0,1,5,1,1,1,1,59,1,1
16156,10,1,1,5,1,1,1,1,61,1,1
16157,10,1,1,5,1,1,1,1,64,1,1
16158,10,0,1,5,1,1,1,1,49,1,1
16159,10,1,1,4,1,1,1,1,34,1,1
16160,10,0,1,4,1,1,1,1,39,1,1
16161,10,2,1,4,1,1,1,1,27,1,1
16162,10,1,1,5,1,1,1,1,63,1,1
16163,10,1,1,5,1,1,1,1,59,1,1
16164,10,1,1,5,1,1,1,1,54,1,1
16165,10,1,1,5,1,1,1,1,51,1,1
16166,10,1,1,5,1,2,1,1,44,1,1
16167,10,1,1,5,1,2,1,1,44,1,1
16168,10,1,1,5,1,1,1,1,61,1,1
16169,10,1,1,5,1,1,1,1,47,1,1
16170,10,0,1,5,1,1,1,1,60,1,1
16171,10,0,1,4,1,1,1,1,41,1,1
16172,10,0,1,4,1,1,1,1,37,1,1
16173,10,1,1,4,1,1,2,1,26,1,1
16174,10,1,1,4,2,1,2,1,29,1,1
16175,10,1,1,4,2,1,2,1,30,1,1
16176,10,1,1,4,2,1,1,1,25,1,1
16177,10,1,1,4,2,1,1,1,31,1,1
16178,10,1,1,4,2,1,1,1,28,1,1
16179,10,0,1,4,2,1,1,1,32,1,1
16180,10,0,1,4,2,1,1,1,39,1,1
16181,10,1,1,4,1,1,1,1,24,1,1
16182,10,1,1,4,1,1,1,1,37,1,1
16183,10,1,1,4,1,1,1,1,37,1,1
16184,10,1,1,5,1,1,1,1,59,1,1
16185,10,0,1,5,2,1,1,1,53,1,1
16186,10,0,1,5,2,1,1,2,44,1,1
16187,10,1,1,5,2,1,1,2,53,1,1
16188,10,1,1,5,2,4,1,1,62,1,1
16189,10,1,1,5,2,4,2,1,63,1,1
16190,10,1,1,5,1,3,2,1,49,1,1
16191,10,0,1,5,1,2,2,2,52,1,1
16192,10,0,1,5,1,4,2,2,59,1,1
16193,10,1,1,5,1,4,2,2,59,1,1
16194,10,0,1,4,1,4,2,2,38,1,1
16195,10,0,1,5,1,4,2,2,50,1,1
16196,10,0,1,5,1,4,2,2,56,1,1
16197,10,1,1,5,1,4,2,2,47,1,1
16198,10,0,1,5,1,4,2,2,49,1,1
16199,10,1,1,5,1,4,1,2,49,1,1
16200,10,0,1,5,1,4,1,2,48,1,1
16201,10,0,1,5,1,4,1,2,61,1,1
16202,10,0,1,5,1,4,1,1,50,1,1
16203,10,0,1,5,1,4,1,1,54,1,1
16204,10,0,1,5,1,4,1,1,63,1,1
16205,10,0,1,5,1,4,1,2,51,1,1
16206,10,0,1,5,1,4,1,2,50,1,1
16207,10,1,1,5,1,4,1,2,53,1,1
16208,10,0,1,5,1,4,1,1,61,1,1
16209,10,0,1,5,2,4,1,1,46,1,1
16210,10,0,1,5,2,4,1,1,55,1,1
16211,10,0,1,5,2,4,2,1,50,1,1
16212,10,1,1,5,2,4,2,2,51,1,1
16213,10,1,1,5,2,4,2,2,46,1,1
16214,10,1,1,5,2,4,2,2,60,1,1
16215,10,1,1,5,2,4,2,1,57,1,1
16216,10,1,1,5,2,4,2,1,49,1,1
16217,10,1,1,5,2,4,2,1,61,1,1
16218,10,1,1,5,2,4,2,1,60,1,1
16219,10,1,1,5,1,4,2,1,49,1,1
16220,10,3,1,5,1,1,1,1,64,1,1
16221,10,1,1,5,1,1,1,1,49,1,1
16222,10,1,1,5,1,1,4,1,51,1,1
16223,10,1,1,5,1,1,4,1,46,1,1
16224,10,0,1,5,1,1,1,1,59,1,1
16225,10,0,1,5,1,1,1,1,47,1,1
16226,10,0,1,5,2,1,4,1,64,1,1
16227,10,1,1,5,2,1,4,1,46,1,1
16228,10,0,1,5,2,1,4,1,46,1,1
16229,10,1,1,6,2,1,4,2,93,1,1
16230,10,1,1,6,2,1,4,2,91,1,1
16231,10,1,1,6,2,1,4,2,73,1,1
16232,10,1,1,6,2,1,4,2,87,1,1
16233,10,1,1,6,2,4,4,2,92,1,1
16234,10,0,1,6,2,4,4,2,70,1,1
16235,10,0,1,6,2,4,4,2,91,1,1
16236,10,1,1,6,2,4,4,2,85,1,1
16237,10,1,1,6,2,4,4,2,80,1,1
16238,10,1,1,6,2,4,4,2,84,1,1
16239,10,1,1,6,2,4,4,2,74,1,1
16240,10,0,1,6,2,4,4,2,79,1,1
16241,10,1,1,6,2,4,4,2,79,1,1
16242,10,0,1,6,2,4,4,2,70,1,1
16243,10,0,1,6,2,3,4,2,74,1,1
16244,10,0,1,6,2,3,1,2,87,1,1
16245,10,0,1,6,2,3,4,2,67,1,1
16246,10,1,1,6,2,3,4,2,85,1,1
16247,10,0,1,6,2,3,4,2,74,1,1
16248,10,0,1,6,2,2,4,2,87,1,1
16249,10,0,1,6,2,3,4,2,71,1,1
16250,10,0,1,6,2,3,4,2,88,1,1
16251,10,1,1,6,2,3,4,2,88,1,1
16252,10,1,1,6,2,3,4,2,88,1,1
16253,10,0,1,6,1,3,2,2,74,1,1
16254,10,1,1,6,2,3,2,2,90,1,1
16255,10,1,1,6,2,3,4,1,67,1,1
16256,10,1,1,6,2,3,4,1,65,1,1
16257,10,1,1,6,2,3,4,1,91,1,1
16258,10,1,1,6,2,3,4,1,86,1,1
16259,10,1,1,6,2,3,4,1,90,1,1
16260,10,0,1,6,2,3,4,1,89,1,1
16261,10,0,1,6,2,1,4,2,69,1,1
16262,10,1,1,6,2,1,4,2,93,1,1
16263,10,1,1,5,1,1,4,2,61,1,1
16264,10,0,1,5,1,1,4,2,56,1,1
16265,10,0,1,5,1,1,4,1,59,1,1
16266,10,0,1,5,1,1,4,1,50,1,1
16267,10,1,1,5,2,1,4,1,61,1,1
16268,10,1,1,5,2,1,4,1,56,1,1
16269,10,0,1,5,2,1,4,1,59,1,1
16270,10,0,1,5,2,1,4,1,64,1,1
16271,10,0,1,5,2,1,1,1,56,1,1
16272,10,1,1,5,2,2,1,1,49,1,1
16273,10,2,1,5,2,2,1,1,45,1,1
16274,10,2,1,5,1,1,1,1,53,1,1
16275,10,0,1,5,1,1,1,1,63,1,1
16276,10,1,1,5,1,1,1,1,60,1,1
16277,10,2,1,5,1,1,1,1,44,1,1
16278,10,0,1,4,1,1,1,1,34,1,1
16279,10,0,1,4,2,1,1,1,39,1,1
16280,10,1,1,4,2,1,1,1,25,1,1
16281,10,0,1,4,2,1,1,1,27,1,1
16282,10,0,1,4,2,1,1,1,43,1,1
16283,10,0,1,4,2,1,1,1,25,1,1
16284,10,1,1,4,2,1,1,1,39,1,1
16285,10,1,1,4,2,1,1,2,34,1,1
16286,10,1,1,4,1,1,1,1,29,1,1
16287,10,1,1,5,1,1,1,1,50,1,1
16288,10,1,1,5,1,1,1,1,62,1,1
16289,10,1,1,5,1,1,1,1,48,1,1
16290,10,1,1,5,2,3,1,1,64,1,1
16291,10,1,1,5,2,3,1,1,52,1,1
16292,10,0,1,5,2,3,1,1,60,1,1
16293,10,0,1,5,2,3,1,1,64,1,1
16294,10,1,1,5,2,3,1,1,47,1,1
16295,10,0,1,5,2,3,1,1,58,1,1
16296,10,2,1,5,2,3,1,1,44,1,1
16297,10,1,1,5,2,3,1,1,60,1,1
16298,10,0,1,5,2,3,1,1,55,1,1
16299,10,1,1,5,2,3,1,1,45,1,1
16300,10,0,1,5,2,4,1,1,46,1,1
16301,10,0,1,5,2,4,1,1,59,1,1
16302,10,2,1,5,2,2,1,1,47,1,1
16303,10,2,1,5,2,4,1,1,44,1,1
16304,10,1,1,5,2,2,1,1,53,1,1
16305,10,1,1,5,2,4,1,1,44,1,1
16306,10,0,1,5,1,4,1,1,46,1,1
16307,10,0,1,5,1,4,1,1,47,1,1
16308,10,1,1,5,1,3,1,1,51,1,1
16309,10,1,1,5,1,2,1,1,60,1,1
16310,10,1,1,5,1,2,1,1,50,1,1
16311,10,1,1,5,1,2,1,1,61,1,1
16312,10,0,1,5,1,2,1,1,63,1,1
16313,10,0,1,5,1,4,1,1,47,1,1
16314,10,0,1,5,1,4,2,1,45,1,1
16315,10,0,1,5,1,2,2,1,47,1,1
16316,10,0,1,5,1,2,1,1,59,1,1
16317,10,0,1,5,1,2,1,1,44,1,1
16318,10,1,1,5,1,2,1,1,59,1,1
16319,10,1,1,5,1,2,1,1,61,1,1
16320,10,1,1,5,1,2,1,1,63,1,1
16321,10,1,1,5,1,2,1,1,54,1,1
16322,10,1,1,5,1,2,1,1,59,1,1
16323,10,0,1,5,1,2,1,1,63,1,1
16324,10,1,1,5,1,1,1,1,61,1,1
16325,10,0,1,5,1,1,1,1,55,1,1
16326,10,0,1,4,1,1,1,1,40,1,1
16327,10,1,1,4,1,1,1,1,42,1,1
16328,10,1,1,5,1,1,1,1,55,1,1
16329,10,0,1,5,1,1,1,1,55,1,1
16330,10,0,1,5,1,1,1,1,48,1,1
16331,10,0,1,5,1,1,1,1,59,1,1
16332,10,0,1,5,1,1,1,1,59,1,1
16333,10,0,1,5,1,1,1,1,56,1,1
16334,10,0,1,5,1,1,1,1,51,1,1
16335,10,0,1,5,1,1,1,1,52,1,1
16336,10,1,1,5,1,1,1,1,51,1,1
16337,10,0,1,5,1,2,1,1,44,1,1
16338,10,1,1,5,1,2,1,1,51,1,1
16339,10,0,1,5,1,2,1,1,57,1,1
16340,10,0,1,5,1,2,1,1,56,1,1
16341,10,1,1,5,1,2,1,1,57,1,1
16342,10,2,1,4,1,1,1,1,36,1,1
16343,10,0,1,4,1,1,1,1,39,1,1
16344,10,0,1,4,1,1,2,1,31,1,1
16345,10,0,1,4,1,1,2,1,27,1,1
16346,10,0,1,4,1,1,2,2,42,1,1
16347,10,1,1,4,1,1,2,2,36,1,1
16348,10,1,1,4,2,1,1,2,42,1,1
16349,10,0,1,4,2,1,1,2,42,1,1
16350,10,1,1,4,2,1,1,2,24,1,1
16351,10,0,1,4,2,1,1,2,33,1,1
16352,10,0,1,4,2,1,1,2,39,1,1
16353,10,1,1,4,2,1,1,2,35,1,1
16354,10,1,1,4,2,1,1,1,41,1,1
16355,10,0,1,4,2,1,1,1,39,1,1
16356,10,0,1,4,2,1,1,1,28,1,1
16357,10,0,1,5,2,1,1,1,63,1,1
16358,10,1,1,5,1,1,2,1,63,1,1
16359,10,1,1,5,2,1,1,1,53,1,1
16360,10,1,1,5,2,1,1,1,57,1,1
16361,10,1,1,5,2,1,1,1,48,1,1
16362,10,2,1,5,2,1,1,1,54,1,1
16363,10,1,1,5,2,1,1,1,57,1,1
16364,10,2,1,4,2,1,1,1,32,1,1
16365,10,1,1,4,2,1,1,1,30,1,1
16366,10,0,1,4,2,1,1,1,37,1,1
16367,10,0,1,5,2,1,1,1,51,1,1
16368,10,1,1,4,1,1,1,2,28,1,1
16369,10,1,1,4,1,1,1,2,25,1,1
16370,10,1,1,4,1,1,1,2,40,1,1
16371,10,0,1,4,1,1,1,2,31,1,1
16372,10,1,1,4,1,1,1,2,28,1,1
16373,10,1,1,4,1,1,2,1,26,1,1
16374,10,1,1,5,1,1,2,1,54,1,1
16375,10,0,1,5,1,1,2,1,49,1,1
16376,10,0,1,5,2,1,2,1,46,1,1
16377,10,0,1,5,2,1,2,1,47,1,1
16378,10,1,1,5,2,1,2,1,49,1,1
16379,10,0,1,5,2,2,2,1,60,1,1
16380,10,1,1,5,2,2,2,1,44,1,1
16381,10,1,1,5,2,2,2,1,60,1,1
16382,10,1,1,5,2,2,2,1,50,1,1
16383,10,1,1,5,2,4,2,1,50,1,1
16384,10,0,1,5,2,4,1,1,48,1,1
16385,10,0,1,5,2,4,1,1,53,1,1
16386,10,1,1,5,2,4,2,1,45,1,1
16387,10,1,1,5,2,4,2,1,45,1,1
16388,10,1,1,5,2,4,2,1,63,1,1
16389,10,1,1,5,2,4,2,1,61,1,1
16390,10,1,1,5,2,1,2,1,54,1,1
16391,10,0,1,5,2,1,2,1,49,1,1
16392,10,0,1,4,2,1,2,1,27,1,1
16393,10,1,1,4,2,1,2,1,28,1,1
16394,10,1,1,4,2,1,1,1,31,1,1
16395,10,1,1,4,2,1,1,1,35,1,1
16396,10,1,1,4,2,1,1,1,24,1,1
16397,10,1,1,4,2,1,1,1,28,1,1
16398,10,1,1,5,2,1,1,1,55,1,1
16399,10,0,1,5,1,1,1,1,63,1,1
16400,10,1,1,5,2,1,1,1,51,1,1
16401,10,0,1,5,1,1,1,1,51,1,1
16402,10,1,1,5,1,1,2,1,64,1,1
16403,10,1,1,5,1,1,2,1,60,1,1
16404,10,1,1,5,1,1,1,1,44,1,1
16405,10,0,1,4,1,1,1,1,30,1,1
16406,10,0,1,4,1,1,1,1,43,1,1
16407,10,0,1,4,1,1,1,1,30,1,1
16408,10,1,1,4,1,2,1,1,37,1,1
16409,10,1,1,5,1,2,1,1,60,1,1
16410,10,0,1,5,1,2,1,1,48,1,1
16411,10,1,1,5,1,2,1,1,49,1,1
16412,10,1,1,4,1,2,1,1,38,1,1
16413,10,1,1,4,1,1,1,1,24,1,1
16414,10,0,1,4,2,1,1,1,38,1,1
16415,10,1,1,3,2,1,1,1,21,1,1
16416,10,1,1,3,1,1,1,1,22,1,1
16417,10,1,1,3,2,1,1,1,22,1,1
16418,10,1,1,3,2,1,1,1,19,1,1
16419,10,0,1,3,2,1,1,1,22,1,1
16420,10,0,1,3,2,1,1,1,21,1,1
16421,10,1,1,3,2,1,1,1,22,1,1
16422,10,1,1,3,2,1,1,1,20,1,1
16423,10,1,1,4,2,1,1,1,42,1,1
16424,10,0,1,4,2,1,1,1,30,1,1
16425,10,0,1,4,2,1,1,2,26,1,1
16426,10,0,1,3,2,1,1,2,20,1,1
16427,10,1,1,4,2,1,1,2,33,1,1
16428,10,1,1,4,2,1,1,2,34,1,1
16429,10,0,1,4,1,1,1,2,26,1,1
16430,10,3,1,4,1,1,1,1,31,1,1
16431,10,0,1,4,1,1,1,1,39,1,1
16432,10,1,1,4,1,1,1,1,35,1,1
16433,10,1,1,4,1,1,1,1,37,1,1
16434,10,1,1,4,1,1,1,1,36,1,1
16435,10,1,1,4,1,1,1,1,25,1,1
16436,10,0,1,4,1,1,1,1,43,1,1
16437,10,1,1,4,1,1,1,1,41,1,1
16438,10,1,1,4,1,1,1,1,42,1,1
16439,10,1,1,4,1,1,1,1,41,1,1
16440,10,1,1,4,1,1,1,1,35,1,1
16441,10,1,1,4,2,1,1,1,40,1,1
16442,10,1,1,4,1,1,1,1,24,1,1
16443,10,1,1,4,1,1,1,1,43,1,1
16444,10,1,1,4,1,1,1,1,40,1,1
16445,10,1,1,4,1,1,1,1,43,1,1
16446,10,0,1,4,2,1,1,1,41,1,1
16447,10,1,1,4,2,1,1,1,26,1,1
16448,10,0,1,4,2,1,1,1,31,1,1
16449,10,0,1,4,2,1,1,2,40,1,1
16450,10,0,1,4,2,1,1,2,33,1,1
16451,10,1,1,4,2,1,1,2,28,1,1
16452,10,1,1,4,2,1,1,1,37,1,1
16453,10,1,1,4,2,1,1,1,27,1,1
16454,10,1,1,4,2,1,1,1,27,1,1
16455,10,1,1,4,2,1,1,1,29,1,1
16456,10,2,1,4,2,1,1,1,37,1,1
16457,10,0,1,4,2,1,1,1,34,1,1
16458,10,0,1,4,2,1,1,1,33,1,1
