hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence,age,role
24393,210,1,2,5,1,4,1,1,63,1
24393,210,1,2,5,1,2,1,1,49,2
24394,210,3,2,5,1,4,1,1,56,1
24394,210,3,2,5,1,2,1,1,56,2
24395,210,3,2,5,1,4,1,1,46,1
24395,210,3,2,5,2,2,1,1,45,2
24396,210,1,2,5,1,4,1,1,56,1
24396,210,1,2,5,2,2,1,1,48,2
24397,210,2,2,5,1,4,1,1,62,1
24397,210,2,2,5,2,2,1,1,62,2
24398,210,2,2,5,1,4,1,1,63,1
24398,210,2,2,5,2,2,1,1,60,2
24399,210,1,2,5,1,4,1,1,63,1
24399,210,1,2,5,2,2,1,1,53,2
24400,210,1,2,5,1,4,1,1,56,1
24400,210,1,2,5,2,2,1,1,50,2
24401,210,1,2,5,1,4,1,1,54,1
24401,210,1,2,5,2,2,1,1,48,2
24402,210,2,2,5,1,4,1,1,64,1
24402,210,2,2,5,2,2,1,1,62,2
24403,210,2,2,5,1,4,1,1,64,1
24403,210,2,2,5,2,2,1,1,61,2
24404,210,1,2,5,1,2,1,1,63,1
24404,210,1,2,5,2,2,1,1,57,2
24405,210,1,2,5,1,2,1,1,59,1
24405,210,1,2,5,2,2,1,1,58,2
24406,210,2,2,5,1,2,1,1,48,1
24406,210,2,2,5,2,2,1,1,46,2
24407,210,1,2,5,1,2,1,1,47,1
24407,210,1,2,5,2,2,1,1,45,2
24408,210,1,2,5,1,2,1,1,59,1
24408,210,1,2,5,2,2,1,1,58,2
24409,210,1,2,5,1,2,1,1,62,1
24409,210,1,2,5,2,2,1,1,62,2
24410,210,1,2,5,1,2,1,1,48,1
24410,210,1,2,5,2,2,1,1,46,2
24411,210,1,2,5,1,2,1,1,60,1
24411,210,1,2,5,2,2,1,1,58,2
24412,210,1,2,5,1,2,1,1,63,1
24412,210,1,2,5,2,2,1,1,56,2
24413,210,1,2,5,1,2,1,1,64,1
24413,210,1,2,5,2,2,1,1,64,2
24414,210,1,2,5,1,2,1,1,56,1
24414,210,1,2,5,2,2,1,2,55,2
24415,210,1,2,5,1,2,1,1,54,1
24415,210,1,2,5,2,2,1,2,51,2
24416,210,0,2,5,1,2,1,1,63,1
24416,210,0,2,5,2,2,1,2,60,2
24417,210,0,2,5,1,2,4,1,44,1
24417,210,0,2,4,2,2,1,2,30,2
24418,210,1,2,4,1,2,4,1,33,1
24418,210,1,2,4,2,2,1,2,33,2
24419,210,1,2,4,1,2,1,1,29,1
24419,210,1,2,4,2,2,1,2,27,2
24420,210,1,2,4,1,2,1,1,40,1
24420,210,1,2,4,2,2,1,2,39,2
24421,210,1,2,4,1,2,1,1,42,1
24421,210,1,2,4,2,2,1,2,38,2
24422,210,2,2,4,1,2,1,1,29,1
24422,210,2,2,4,2,2,1,1,27,2
24423,210,2,2,4,1,2,1,1,41,1
24423,210,2,2,4,2,2,1,1,29,2
24424,210,1,2,4,1,2,1,1,33,1
24424,210,1,2,4,2,2,1,1,25,2
24425,210,2,2,4,1,2,1,1,30,1
24425,210,2,2,4,2,2,1,1,29,2
24426,210,2,2,5,1,2,1,1,48,1
24426,210,2,2,4,2,1,1,1,34,2
24427,210,1,2,5,1,2,1,1,50,1
24427,210,1,2,4,2,2,1,1,42,2
24428,210,1,2,5,1,2,1,1,45,1
24428,210,1,2,4,2,2,1,1,37,2
24429,210,1,2,5,1,2,1,1,58,1
24429,210,1,2,4,2,2,1,1,42,2
24430,210,2,2,5,1,2,1,1,44,1
24430,210,2,2,4,2,2,1,1,42,2
24431,210,1,2,4,1,2,1,1,43,1
24431,210,1,2,4,2,2,1,1,37,2
24432,210,1,2,4,1,2,1,1,38,1
24432,210,1,2,4,2,2,1,1,32,2
24433,210,1,2,4,1,1,1,1,43,1
24433,210,1,2,4,2,2,1,1,41,2
24434,210,2,2,4,1,1,1,1,33,1
24434,210,2,2,4,2,2,1,1,26,2
24435,210,1,2,4,1,1,1,1,41,1
24435,210,1,2,4,2,2,1,1,32,2
24436,210,1,2,4,1,1,1,1,35,1
24436,210,1,2,4,2,2,1,1,25,2
24437,210,0,2,4,1,1,1,1,43,1
24437,210,0,2,4,2,2,1,1,26,2
24438,210,0,2,4,1,2,1,1,42,1
24438,210,0,2,4,2,2,1,1,40,2
24439,210,2,2,4,1,2,1,1,32,1
24439,210,2,2,4,2,2,1,1,28,2
24440,210,1,2,4,1,2,1,1,35,1
24440,210,1,2,4,2,2,1,1,24,2
24441,210,2,2,4,1,2,1,1,42,1
24441,210,2,2,4,2,1,1,1,40,2
24442,210,2,2,4,1,2,1,1,26,1
24442,210,2,2,4,2,1,1,1,24,2
24443,210,2,2,4,1,2,1,1,30,1
24443,210,2,2,4,2,1,1,1,29,2
24444,210,2,2,4,1,2,1,1,37,1
24444,210,2,2,4,2,1,1,1,29,2
24445,210,1,2,4,1,1,1,1,43,1
24445,210,1,2,4,2,1,1,1,43,2
24446,210,2,2,4,1,1,1,1,32,1
24446,210,2,2,4,2,2,1,1,28,2
24447,210,1,2,4,1,1,1,1,32,1
24447,210,1,2,4,2,1,1,1,29,2
24448,210,1,2,4,1,1,1,1,27,1
24448,210,1,2,4,2,1,1,1,26,2
24449,210,2,2,4,1,1,1,1,39,1
24449,210,2,2,4,2,1,1,1,37,2
24450,210,1,2,4,1,1,1,1,29,1
24450,210,1,2,4,2,1,1,1,28,2
24451,210,2,2,4,1,1,1,1,41,1
24451,210,2,2,4,2,1,1,1,39,2
24452,210,2,2,4,1,1,1,1,33,1
24452,210,2,2,4,2,1,1,1,29,2
24453,210,2,2,4,1,1,1,1,40,1
24453,210,2,2,4,2,1,1,1,39,2
24454,210,1,2,4,1,1,1,1,34,1
24454,210,1,2,4,2,1,1,1,32,2
24455,210,1,2,4,1,1,1,1,28,1
24455,210,1,2,4,2,1,1,1,28,2
24456,210,2,2,4,1,1,1,1,35,1
24456,210,2,2,4,2,1,1,1,26,2
24457,210,2,2,4,1,1,1,1,36,1
24457,210,2,2,4,2,1,1,1,31,2
24458,210,1,2,4,1,1,1,1,29,1
24458,210,1,2,4,2,1,1,1,28,2
24459,210,1,2,4,1,1,1,1,34,1
24459,210,1,2,4,2,1,1,1,26,2
24460,210,2,2,4,1,1,1,1,37,1
24460,210,2,2,4,2,1,1,1,33,2
24461,210,0,2,4,1,1,1,1,36,1
24461,210,0,2,4,2,1,1,1,33,2
24462,210,1,2,4,1,1,1,1,41,1
24462,210,1,2,4,2,1,1,1,35,2
24463,210,1,2,4,1,1,1,1,34,1
24463,210,1,2,4,2,1,1,1,32,2
24464,210,2,2,4,1,2,1,1,28,1
24464,210,2,2,4,2,1,1,1,24,2
24465,210,2,2,4,1,2,1,1,36,1
24465,210,2,2,4,2,1,1,1,29,2
24466,210,1,2,4,1,2,1,1,41,1
24466,210,1,2,4,2,1,1,1,35,2
24467,210,2,2,4,1,2,1,1,42,1
24467,210,2,2,4,2,2,1,1,31,2
24468,210,2,2,4,1,2,1,1,36,1
24468,210,2,2,4,2,2,1,1,35,2
24469,210,2,2,4,1,2,1,1,35,1
24469,210,2,2,4,2,2,1,1,25,2
24470,210,1,2,4,1,2,1,2,34,1
24470,210,1,2,4,2,2,1,1,28,2
24471,210,1,2,4,1,2,1,1,29,1
24471,210,1,2,4,2,1,1,1,27,2
24472,210,1,2,4,1,2,1,1,41,1
24472,210,1,2,4,2,1,1,1,31,2
24473,210,3,2,4,1,2,1,1,32,1
24473,210,3,2,4,2,1,1,1,32,2
24474,210,1,2,4,1,2,1,1,39,1
24474,210,1,2,4,2,1,1,1,39,2
24475,210,1,2,4,1,2,1,1,26,1
24475,210,1,2,4,2,1,1,1,25,2
24476,210,1,2,4,1,2,1,1,27,1
24476,210,1,2,4,2,1,1,1,26,2
24477,210,1,2,4,1,2,1,1,32,1
24477,210,1,2,4,2,1,1,1,29,2
24478,210,2,2,4,1,2,1,1,31,1
24478,210,2,2,4,2,1,1,1,30,2
24479,210,0,2,4,1,2,1,1,35,1
24479,210,0,2,4,2,1,1,1,33,2
24480,210,0,2,4,1,2,1,1,32,1
24480,210,0,2,4,2,1,1,1,30,2
24481,210,2,2,4,1,2,1,1,43,1
24481,210,2,2,4,2,1,1,1,40,2
24482,210,2,2,4,1,2,1,1,25,1
24482,210,2,2,4,2,1,1,1,25,2
24483,210,1,2,4,1,2,1,1,36,1
24483,210,1,2,4,2,1,1,1,33,2
24484,210,2,2,4,1,2,1,1,31,1
24484,210,2,2,4,2,1,1,1,30,2
24485,210,2,2,4,1,2,1,1,42,1
24485,210,2,2,4,2,1,1,1,40,2
24486,210,1,2,4,1,2,1,1,32,1
24486,210,1,2,3,2,1,1,1,23,2
24487,210,2,2,4,1,2,1,1,27,1
24487,210,2,2,3,2,1,1,1,21,2
24488,210,2,2,4,1,2,1,1,26,1
24488,210,2,2,3,2,1,1,1,22,2
24489,210,1,2,4,1,2,1,1,25,1
24489,210,1,2,3,2,1,1,1,22,2
24490,210,1,2,4,1,2,1,1,25,1
24490,210,1,2,4,2,1,1,1,25,2
24491,210,1,2,4,1,2,1,2,26,1
24491,210,1,2,4,2,1,1,1,25,2
24492,210,1,2,4,1,2,1,2,33,1
24492,210,1,2,4,2,2,1,1,25,2
24493,210,1,2,4,1,2,1,2,36,1
24493,210,1,2,4,2,2,1,1,34,2
24494,210,1,2,4,1,2,1,2,34,1
24494,210,1,2,4,2,2,1,1,29,2
24495,210,1,2,4,1,2,1,2,27,1
24495,210,1,2,4,2,2,1,1,26,2
24496,210,2,2,4,1,2,1,2,30,1
24496,210,2,2,4,2,2,1,1,30,2
24497,210,1,2,4,1,2,1,2,32,1
24497,210,1,2,4,2,2,1,1,29,2
24498,210,1,2,4,1,2,1,2,28,1
24498,210,1,2,4,2,1,1,1,27,2
24499,210,1,2,4,1,2,1,1,39,1
24499,210,1,2,4,2,1,1,1,35,2
24500,210,1,2,4,1,2,1,1,42,1
24500,210,1,2,4,2,1,1,1,32,2
24501,210,2,2,4,1,2,1,1,41,1
24501,210,2,2,4,2,1,1,1,28,2
24502,210,3,2,4,1,2,1,1,36,1
24502,210,3,2,4,2,1,1,1,33,2
24503,210,3,2,4,1,2,1,1,29,1
24503,210,3,2,4,2,1,1,1,27,2
24504,210,2,2,4,1,2,1,1,28,1
24504,210,2,2,4,2,1,1,1,24,2
24505,210,1,2,4,1,2,1,1,37,1
24505,210,1,2,4,2,1,1,1,29,2
24506,210,1,2,5,1,2,1,1,52,1
24506,210,1,2,4,2,1,1,1,42,2
24507,210,1,2,5,1,2,1,1,44,1
24507,210,1,2,4,2,1,1,1,37,2
24508,210,2,2,4,1,2,1,1,30,1
24508,210,2,2,4,2,1,1,1,26,2
24509,210,1,2,4,1,2,1,1,28,1
24509,210,1,2,4,2,1,1,1,26,2
24510,210,1,2,4,1,2,1,1,32,1
24510,210,1,2,4,2,1,1,1,29,2
24511,210,2,2,4,1,2,1,1,38,1
24511,210,2,2,4,2,1,1,1,36,2
24512,210,1,2,4,1,2,1,1,31,1
24512,210,1,2,4,2,1,1,1,30,2
24513,210,2,2,4,1,1,1,1,31,1
24513,210,2,2,4,2,1,1,1,28,2
24514,210,1,2,4,1,2,1,1,40,1
24514,210,1,2,4,2,1,1,1,39,2
24515,210,2,2,4,1,2,1,1,32,1
24515,210,2,2,4,2,1,1,1,26,2
24516,210,1,2,4,1,4,1,1,31,1
24516,210,1,2,4,2,2,1,1,30,2
24517,210,2,2,4,1,4,1,1,40,1
24517,210,2,2,4,2,2,1,1,36,2
24518,210,1,2,4,1,4,1,1,32,1
24518,210,1,2,4,2,2,1,1,29,2
24519,210,1,2,4,1,4,1,1,37,1
24519,210,1,2,4,2,2,1,1,32,2
24520,210,1,2,4,1,4,1,1,42,1
24520,210,1,2,4,2,2,1,1,28,2
24521,210,2,2,4,1,4,1,1,32,1
24521,210,2,2,4,2,2,1,1,31,2
24522,210,2,2,4,1,4,1,1,32,1
24522,210,2,2,4,2,2,1,1,29,2
24523,210,1,2,4,1,4,1,1,31,1
24523,210,1,2,4,2,2,1,1,29,2
24524,210,1,2,4,1,4,1,1,36,1
24524,210,1,2,4,2,2,1,1,32,2
24525,210,1,2,4,1,4,1,1,30,1
24525,210,1,2,4,2,2,1,1,28,2
24526,210,1,2,4,1,2,1,1,33,1
24526,210,1,2,4,2,2,1,1,32,2
24527,210,1,2,4,1,2,1,1,35,1
24527,210,1,2,4,2,2,1,1,34,2
24528,210,1,2,4,1,2,1,1,35,1
24528,210,1,2,4,2,2,1,1,29,2
24529,210,1,2,4,1,2,1,1,43,1
24529,210,1,2,4,2,2,1,1,42,2
24530,210,1,2,4,1,1,1,1,38,1
24530,210,1,2,4,2,2,1,1,36,2
24531,210,2,2,4,1,1,1,1,38,1
24531,210,2,2,4,2,2,1,1,34,2
24532,210,2,2,4,1,1,1,1,29,1
24532,210,2,2,4,2,2,1,1,28,2
24533,210,2,2,4,1,1,1,1,39,1
24533,210,2,2,4,2,2,1,1,33,2
24534,210,2,2,4,1,1,1,1,36,1
24534,210,2,2,4,2,2,1,1,34,2
24535,210,1,2,4,1,1,1,1,34,1
24535,210,1,2,4,2,2,1,1,31,2
24536,210,1,2,4,1,1,1,1,35,1
24536,210,1,2,4,2,2,1,1,32,2
24537,210,1,2,4,1,1,1,1,32,1
24537,210,1,2,4,2,2,1,1,32,2
24538,210,1,2,4,1,1,1,1,41,1
24538,210,1,2,4,2,2,1,1,41,2
24539,210,1,2,4,1,2,1,1,38,1
24539,210,1,2,4,2,2,1,1,34,2
24540,210,1,2,4,1,2,1,1,24,1
24540,210,1,2,4,2,2,1,1,24,2
24541,210,1,2,4,1,2,1,1,40,1
24541,210,1,2,4,2,2,1,1,30,2
24542,210,2,2,4,1,2,1,1,28,1
24542,210,2,2,4,2,2,1,1,27,2
24543,210,1,2,5,1,2,1,1,45,1
24543,210,1,2,4,2,2,1,1,33,2
24544,210,2,2,5,1,2,1,1,44,1
24544,210,2,2,4,2,2,1,1,36,2
24545,210,1,2,5,1,2,1,1,46,1
24545,210,1,2,4,2,2,1,1,37,2
24546,210,2,2,4,1,2,1,1,26,1
24546,210,2,2,4,2,2,1,1,24,2
24547,210,2,2,4,1,2,1,1,27,1
24547,210,2,2,4,2,2,1,1,27,2
24548,210,2,2,4,1,2,1,1,33,1
24548,210,2,2,4,2,2,1,1,30,2
24549,210,1,2,4,1,2,1,1,31,1
24549,210,1,2,4,2,2,1,1,28,2
24550,210,3,2,4,1,2,1,1,25,1
24550,210,3,2,3,2,2,1,1,22,2
24551,210,1,2,4,1,2,1,1,24,1
24551,210,1,2,3,2,2,1,1,23,2
24552,210,0,2,3,1,1,1,1,23,1
24552,210,0,2,3,2,2,1,1,23,2
24553,210,2,2,3,1,1,1,1,23,1
24553,210,2,2,3,2,2,1,1,23,2
24554,210,1,2,3,1,1,1,1,23,1
24554,210,1,2,3,2,2,1,1,20,2
24555,210,1,2,3,1,1,1,1,23,1
24555,210,1,2,3,2,2,1,1,23,2
24556,210,0,2,3,1,1,1,1,22,1
24556,210,0,2,3,2,1,1,1,21,2
24557,210,0,2,3,1,1,1,2,23,1
24557,210,0,2,3,2,1,1,1,22,2
24558,210,1,2,3,1,1,1,2,23,1
24558,210,1,2,3,2,1,2,1,23,2
24559,210,1,2,3,1,1,1,2,23,1
24559,210,1,2,3,2,1,1,1,22,2
24560,210,1,2,4,1,1,1,2,24,1
24560,210,1,2,3,2,1,1,1,23,2
24561,210,1,2,4,1,1,1,2,30,1
24561,210,1,2,3,2,1,1,1,22,2
24562,210,1,2,4,1,2,1,1,30,1
24562,210,1,2,3,2,1,1,1,23,2
24563,210,1,2,4,1,2,1,1,27,1
24563,210,1,2,3,2,1,1,1,23,2
24564,210,1,2,4,1,2,1,1,27,1
24564,210,1,2,3,2,1,1,1,21,2
24565,210,2,2,4,1,2,1,1,27,1
24565,210,2,2,3,2,1,1,1,23,2
24566,210,1,2,4,1,2,1,1,24,1
24566,210,1,2,3,2,1,1,1,23,2
24567,210,2,2,4,1,2,1,1,30,1
24567,210,2,2,3,2,1,1,1,22,2
24568,210,1,2,4,1,2,1,1,39,1
24568,210,1,2,4,2,1,1,1,37,2
24569,210,1,2,4,1,2,1,1,24,1
24569,210,1,2,4,2,1,1,1,24,2
24570,210,1,2,4,1,2,1,1,30,1
24570,210,1,2,4,2,1,1,1,29,2
24571,210,1,2,4,1,2,1,1,31,1
24571,210,1,2,4,2,1,1,1,29,2
24572,210,2,2,4,1,2,1,1,31,1
24572,210,2,2,4,2,1,1,1,26,2
24573,210,2,2,4,1,2,1,1,36,1
24573,210,2,2,4,2,1,1,1,32,2
24574,210,2,2,5,1,2,1,1,52,1
24574,210,2,2,4,2,1,1,1,40,2
24575,210,2,2,4,1,2,1,1,40,1
24575,210,2,2,4,2,1,1,1,28,2
24576,210,0,2,4,1,2,1,1,33,1
24576,210,0,2,4,2,1,1,1,30,2
24577,210,2,2,4,1,2,1,1,32,1
24577,210,2,2,4,2,1,1,1,29,2
24578,210,2,2,4,1,2,1,1,42,1
24578,210,2,2,4,2,1,1,1,32,2
24579,210,2,2,4,1,2,1,1,31,1
24579,210,2,2,4,2,1,1,1,30,2
24580,210,2,2,4,1,2,1,1,34,1
24580,210,2,2,4,2,1,1,1,33,2
24581,210,2,2,4,1,2,1,1,40,1
24581,210,2,2,4,2,1,1,1,39,2
24582,210,2,2,4,1,2,1,1,28,1
24582,210,2,2,4,2,1,1,1,24,2
24583,210,1,2,4,1,2,1,1,40,1
24583,210,1,2,4,2,1,1,1,29,2
24584,210,2,2,4,1,2,1,1,28,1
24584,210,2,2,4,2,1,1,1,24,2
24585,210,2,2,4,1,2,1,1,36,1
24585,210,2,2,4,2,1,1,1,32,2
24586,210,1,2,4,1,2,1,1,40,1
24586,210,1,2,4,2,1,1,1,24,2
24587,210,1,2,4,1,2,1,1,35,1
24587,210,1,2,4,2,1,1,1,30,2
24588,210,2,2,4,1,2,1,1,36,1
24588,210,2,2,4,2,2,1,1,34,2
24589,210,2,2,4,1,2,1,1,43,1
24589,210,2,2,4,2,2,1,1,42,2
24590,210,2,2,4,1,2,1,1,34,1
24590,210,2,2,4,2,2,1,1,30,2
24591,210,2,2,4,1,2,1,1,36,1
24591,210,2,2,4,2,2,1,1,29,2
24592,210,1,2,4,1,2,1,1,31,1
24592,210,1,2,4,2,2,1,1,31,2
24593,210,2,2,4,1,2,1,1,38,1
24593,210,2,2,4,2,1,1,1,35,2
24594,210,2,2,4,1,2,1,1,29,1
24594,210,2,2,4,2,1,1,1,26,2
24595,210,1,2,4,1,2,1,1,39,1
24595,210,1,2,4,2,1,1,1,34,2
24596,210,1,2,4,1,2,1,1,39,1
24596,210,1,2,4,2,1,1,1,31,2
24597,210,2,2,4,1,2,1,1,36,1
24597,210,2,2,4,2,1,1,1,32,2
24598,210,2,2,4,1,2,1,1,35,1
24598,210,2,2,4,2,1,1,1,25,2
24599,210,0,2,4,1,2,1,1,37,1
24599,210,0,2,4,2,1,1,1,35,2
24600,210,0,2,4,1,2,1,1,35,1
24600,210,0,2,4,2,1,1,1,34,2
24601,210,2,2,4,1,2,1,1,35,1
24601,210,2,2,4,2,1,1,1,32,2
24602,210,2,2,4,1,2,1,1,34,1
24602,210,2,2,4,2,1,1,1,33,2
24603,210,2,2,4,1,2,1,1,42,1
24603,210,2,2,4,2,1,1,1,28,2
24604,210,1,2,4,1,2,1,1,32,1
24604,210,1,2,4,2,1,1,1,31,2
24605,210,1,2,4,1,2,1,1,31,1
24605,210,1,2,4,2,1,1,1,27,2
24606,210,1,2,4,1,2,1,1,37,1
24606,210,1,2,4,2,1,1,1,30,2
24607,210,1,2,4,1,2,1,1,42,1
24607,210,1,2,4,2,1,1,1,42,2
24608,210,0,2,4,1,2,1,1,25,1
24608,210,0,2,4,2,2,1,1,24,2
24609,210,0,2,4,1,2,1,1,30,1
24609,210,0,2,4,2,2,1,1,28,2
24610,210,0,2,4,1,1,1,1,34,1
24610,210,0,2,4,2,2,1,1,28,2
24611,210,2,2,4,1,1,1,1,34,1
24611,210,2,2,4,2,2,1,1,32,2
24612,210,1,2,4,1,1,1,1,36,1
24612,210,1,2,4,2,2,1,1,24,2
24613,210,0,2,4,1,1,1,1,35,1
24613,210,0,2,4,2,2,1,1,34,2
24614,210,0,2,4,1,1,1,1,33,1
24614,210,0,2,4,2,2,1,1,33,2
24615,210,0,2,4,1,1,1,1,31,1
24615,210,0,2,4,2,2,1,2,27,2
24616,210,1,2,4,1,1,1,1,35,1
24616,210,1,2,4,2,2,1,2,29,2
24617,210,0,2,4,1,1,1,1,43,1
24617,210,0,2,4,2,2,1,2,43,2
24618,210,0,2,4,1,1,1,1,28,1
24618,210,0,2,4,2,2,1,2,25,2
24619,210,1,2,4,1,1,1,1,28,1
24619,210,1,2,4,2,2,1,2,24,2
24620,210,1,2,4,1,1,1,1,42,1
24620,210,1,2,4,2,2,1,2,42,2
24621,210,1,2,4,1,1,1,1,35,1
24621,210,1,2,4,2,2,1,2,32,2
24622,210,1,2,4,1,1,1,1,30,1
24622,210,1,2,4,2,2,1,1,29,2
24623,210,1,2,4,1,1,1,1,35,1
24623,210,1,2,4,2,2,1,1,31,2
24624,210,2,2,4,1,1,1,1,24,1
24624,210,2,2,4,2,2,1,1,24,2
24625,210,1,2,4,1,1,1,1,42,1
24625,210,1,2,4,2,2,1,1,39,2
24626,210,1,2,4,1,1,1,1,27,1
24626,210,1,2,4,2,2,1,1,24,2
24627,210,2,2,4,1,1,1,1,36,1
24627,210,2,2,4,2,2,1,1,28,2
24628,210,2,2,4,1,1,1,1,39,1
24628,210,2,2,4,2,2,1,1,29,2
24629,210,2,2,4,1,1,1,1,33,1
24629,210,2,2,4,2,2,1,1,31,2
24630,210,2,2,5,1,1,1,1,51,1
24630,210,2,2,4,2,2,1,1,39,2
24631,210,3,2,5,1,1,1,1,47,1
24631,210,3,2,4,2,2,1,1,40,2
24632,210,1,2,5,1,1,2,1,50,1
24632,210,1,2,4,2,2,1,1,43,2
24633,210,1,2,5,1,1,2,1,46,1
24633,210,1,2,4,2,2,1,1,39,2
24634,210,2,2,5,1,1,2,1,50,1
24634,210,2,2,4,2,2,1,1,42,2
24635,210,3,2,4,1,1,2,1,35,1
24635,210,3,2,4,2,2,1,1,34,2
24636,210,2,2,4,1,1,2,1,35,1
24636,210,2,2,4,2,2,1,1,33,2
24637,210,1,2,4,1,1,2,1,42,1
24637,210,1,2,4,2,2,1,1,33,2
24638,210,2,2,4,1,1,2,1,43,1
24638,210,2,2,3,2,2,1,1,23,2
24639,210,2,2,4,1,1,2,1,27,1
24639,210,2,2,3,2,2,1,1,23,2
24640,210,2,2,4,1,1,2,1,36,1
24640,210,2,2,4,2,2,1,1,34,2
24641,210,1,2,4,1,1,2,1,28,1
24641,210,1,2,4,2,2,1,1,26,2
24642,210,1,2,4,1,1,2,1,41,1
24642,210,1,2,4,2,2,1,1,35,2
24643,210,1,2,4,1,1,2,1,35,1
24643,210,1,2,4,2,2,1,1,29,2
24644,210,2,2,5,1,1,2,1,45,1
24644,210,2,2,4,2,2,1,1,41,2
24645,210,2,2,4,1,1,2,1,28,1
24645,210,2,2,4,2,2,1,1,26,2
24646,210,2,2,4,1,1,1,1,41,1
24646,210,2,2,4,2,2,1,1,38,2
24647,210,1,2,4,1,2,1,1,42,1
24647,210,1,2,4,2,2,1,1,39,2
24648,210,1,2,4,1,2,1,1,32,1
24648,210,1,2,4,2,2,1,1,32,2
24649,210,1,2,4,1,2,1,1,30,1
24649,210,1,2,4,2,1,1,1,29,2
24650,210,3,2,4,1,2,1,1,30,1
24650,210,3,2,4,2,1,1,1,24,2
24651,210,2,2,4,1,1,1,1,35,1
24651,210,2,2,4,2,1,1,1,34,2
24652,210,2,2,4,1,1,1,1,28,1
24652,210,2,2,4,2,1,1,1,25,2
24653,210,2,2,5,1,2,2,1,50,1
24653,210,2,2,4,2,1,1,1,41,2
24654,210,3,2,5,1,2,2,1,44,1
24654,210,3,2,4,2,1,1,1,39,2
24655,210,2,2,5,1,2,1,1,60,1
24655,210,2,2,5,2,1,1,1,55,2
24656,210,2,2,5,1,3,1,1,61,1
24656,210,2,2,5,2,1,1,1,56,2
24657,210,2,2,5,1,3,1,1,60,1
24657,210,2,2,5,2,1,1,1,59,2
24658,210,1,2,5,1,2,1,1,55,1
24658,210,1,2,5,2,1,1,1,55,2
24659,210,2,2,5,1,2,1,1,63,1
24659,210,2,2,5,2,1,1,1,55,2
24660,210,2,2,5,1,2,1,1,57,1
24660,210,2,2,5,2,1,1,1,50,2
24661,210,3,2,5,1,2,1,1,63,1
24661,210,3,2,5,2,1,1,1,58,2
24662,210,1,2,6,1,2,1,1,65,1
24662,210,1,2,5,2,1,1,1,64,2
24663,210,2,2,6,1,2,1,1,66,1
24663,210,2,2,5,2,1,1,1,63,2
24664,210,0,2,6,1,2,1,1,68,1
24664,210,0,2,5,2,1,1,1,53,2
24665,210,1,2,6,1,2,1,2,65,1
24665,210,1,2,5,2,1,1,1,64,2
24666,210,1,2,6,1,2,1,2,65,1
24666,210,1,2,5,2,1,1,1,62,2
24667,210,0,2,6,1,2,1,2,70,1
24667,210,0,2,5,2,1,1,1,58,2
24668,210,1,2,6,1,2,1,2,66,1
24668,210,1,2,5,2,1,1,1,64,2
24669,210,1,2,6,1,2,1,2,77,1
24669,210,1,2,5,2,1,1,1,53,2
24670,210,1,2,6,1,2,1,2,70,1
24670,210,1,2,5,2,1,1,1,63,2
24671,210,1,2,6,1,2,1,2,70,1
24671,210,1,2,5,2,1,1,1,64,2
24672,210,1,2,5,1,2,1,2,47,1
24672,210,1,2,5,2,1,1,1,46,2
24673,210,1,2,5,1,2,1,2,54,1
24673,210,1,2,5,2,1,1,1,54,2
24674,210,1,2,5,1,2,1,2,50,1
24674,210,1,2,5,2,1,1,1,45,2
24675,210,1,2,5,1,2,1,2,62,1
24675,210,1,2,5,2,1,1,1,57,2
24676,210,0,2,5,1,2,1,2,55,1
24676,210,0,2,5,2,1,1,1,53,2
24677,210,0,2,5,1,2,1,2,58,1
24677,210,0,2,5,2,1,1,1,54,2
24678,210,1,2,5,1,1,1,2,52,1
24678,210,1,2,5,2,1,1,1,47,2
24679,210,1,2,5,1,1,1,2,59,1
24679,210,1,2,5,2,1,2,1,52,2
24680,210,1,2,5,1,2,1,2,63,1
24680,210,1,2,5,2,1,2,1,59,2
24681,210,1,2,5,1,2,1,2,55,1
24681,210,1,2,5,2,1,2,1,52,2
24682,210,0,2,5,1,2,1,2,51,1
24682,210,0,2,5,2,1,2,1,48,2
24683,210,0,2,5,1,2,1,2,62,1
24683,210,0,2,5,2,1,2,1,53,2
24684,210,1,2,5,1,2,1,2,54,1
24684,210,1,2,5,2,1,2,1,51,2
24685,210,1,2,5,1,2,1,2,60,1
24685,210,1,2,5,2,1,2,1,57,2
24686,210,1,2,5,1,2,1,2,59,1
24686,210,1,2,5,2,1,2,1,57,2
24687,210,1,2,5,1,2,2,2,62,1
24687,210,1,2,5,2,1,1,1,56,2
24688,210,1,2,5,1,2,2,2,54,1
24688,210,1,2,5,2,1,1,1,53,2
24689,210,1,2,5,1,2,2,2,64,1
24689,210,1,2,5,2,1,1,1,62,2
24690,210,1,2,5,1,2,2,2,59,1
24690,210,1,2,5,2,1,1,1,55,2
24691,210,1,2,5,1,2,2,2,48,1
24691,210,1,2,5,2,1,1,1,45,2
24692,210,1,2,5,1,2,2,2,61,1
24692,210,1,2,5,2,1,1,1,59,2
24693,210,1,2,5,1,2,2,2,58,1
24693,210,1,2,5,2,1,1,1,56,2
24694,210,2,2,5,1,2,2,2,60,1
24694,210,2,2,5,2,1,1,1,60,2
24695,210,2,2,5,1,2,2,2,64,1
24695,210,2,2,5,2,1,1,1,62,2
