Year,Sex,Marital status,Age,Count
2005,Male,Unmarried,37,0
2005,Male,In a registered partnership,37,0
2005,Male,Partnership dissolved,37,0
2005,Female,Single,37,13
2005,Female,Married,37,13
2005,Female,Widowed,37,0
2005,Female,Divorced,37,4
2005,Female,Unmarried,37,0
2005,Female,In a registered partnership,37,0
2005,Female,Partnership dissolved,37,0
2006,Male,Single,37,25
2006,Male,Married,37,21
2006,Male,Widowed,37,0
2006,Male,Divorced,37,6
2006,Male,Unmarried,37,0
2006,Male,In a registered partnership,37,0
2006,Male,Partnership dissolved,37,0
2006,Female,Single,37,6
2006,Female,Married,37,12
2006,Female,Widowed,37,0
2006,Female,Divorced,37,7
2006,Female,Unmarried,37,0
2006,Female,In a registered partnership,37,0
2006,Female,Partnership dissolved,37,0
2007,Male,Single,37,24
2007,Male,Married,37,16
2007,Male,Widowed,37,0
2007,Male,Divorced,37,5
2007,Male,Unmarried,37,0
2007,Male,In a registered partnership,37,0
2007,Male,Partnership dissolved,37,0
2007,Female,Single,37,13
2007,Female,Married,37,14
2007,Female,Widowed,37,0
2007,Female,Divorced,37,5
2007,Female,Unmarried,37,0
2007,Female,In a registered partnership,37,0
2007,Female,Partnership dissolved,37,0
2008,Male,Single,37,24
2008,Male,Married,37,17
2008,Male,Widowed,37,0
2008,Male,Divorced,37,4
2008,Male,Unmarried,37,0
2008,Male,In a registered partnership,37,0
2008,Male,Partnership dissolved,37,0
2008,Female,Single,37,16
2008,Female,Married,37,10
2008,Female,Widowed,37,1
2008,Female,Divorced,37,2
2008,Female,Unmarried,37,0
2008,Female,In a registered partnership,37,0
2008,Female,Partnership dissolved,37,0
2009,Male,Single,37,27
2009,Male,Married,37,19
2009,Male,Widowed,37,0
2009,Male,Divorced,37,5
2009,Male,Unmarried,37,0
2009,Male,In a registered partnership,37,0
2009,Male,Partnership dissolved,37,0
2009,Female,Single,37,9
2009,Female,Married,37,5
2009,Female,Widowed,37,0
2009,Female,Divorced,37,6
2009,Female,Unmarried,37,0
2009,Female,In a registered partnership,37,0
2009,Female,Partnership dissolved,37,0
2010,Male,Single,37,22
2010,Male,Married,37,16
2010,Male,Widowed,37,0
2010,Male,Divorced,37,2
2010,Male,Unmarried,37,0
2010,Male,In a registered partnership,37,0
2010,Male,Partnership dissolved,37,0
2010,Female,Single,37,6
2010,Female,Married,37,14
2010,Female,Widowed,37,0
2010,Female,Divorced,37,3
2010,Female,Unmarried,37,0
2010,Female,In a registered partnership,37,0
2010,Female,Partnership dissolved,37,0
2011,Male,Single,37,34
2011,Male,Married,37,13
2011,Male,Widowed,37,0
2011,Male,Divorced,37,1
2011,Male,Unmarried,37,0
2011,Male,In a registered partnership,37,0
2011,Male,Partnership dissolved,37,0
2011,Female,Single,37,6
2011,Female,Married,37,12
2011,Female,Widowed,37,1
2011,Female,Divorced,37,5
2011,Female,Unmarried,37,0
2011,Female,In a registered partnership,37,0
2011,Female,Partnership dissolved,37,0
2012,Male,Single,37,24
2012,Male,Married,37,10
2012,Male,Widowed,37,0
2012,Male,Divorced,37,3
2012,Male,Unmarried,37,0
2012,Male,In a registered partnership,37,1
2012,Male,Partnership dissolved,37,0
2012,Female,Single,37,7
2012,Female,Married,37,10
2012,Female,Widowed,37,0
2012,Female,Divorced,37,3
2012,Female,Unmarried,37,0
2012,Female,In a registered partnership,37,0
2012,Female,Partnership dissolved,37,0
2013,Male,Single,37,19
2013,Male,Married,37,10
2013,Male,Widowed,37,0
2013,Male,Divorced,37,1
2013,Male,Unmarried,37,0
2013,Male,In a registered partnership,37,0
2013,Male,Partnership dissolved,37,0
2013,Female,Single,37,10
2013,Female,Married,37,15
2013,Female,Widowed,37,0
2013,Female,Divorced,37,1
2013,Female,Unmarried,37,0
2013,Female,In a registered partnership,37,0
2013,Female,Partnership dissolved,37,0
2014,Male,Single,37,18
2014,Male,Married,37,10
2014,Male,Widowed,37,0
2014,Male,Divorced,37,1
2014,Male,Unmarried,37,0
2014,Male,In a registered partnership,37,0
2014,Male,Partnership dissolved,37,0
2014,Female,Single,37,3
2014,Female,Married,37,16
2014,Female,Widowed,37,0
2014,Female,Divorced,37,3
2014,Female,Unmarried,37,0
2014,Female,In a registered partnership,37,0
2014,Female,Partnership dissolved,37,0
2015,Male,Single,37,19
2015,Male,Married,37,12
2015,Male,Widowed,37,0
2015,Male,Divorced,37,3
2015,Male,Unmarried,37,0
2015,Male,In a registered partnership,37,0
2015,Male,Partnership dissolved,37,0
2015,Female,Single,37,6
2015,Female,Married,37,12
2015,Female,Widowed,37,0
2015,Female,Divorced,37,2
2015,Female,Unmarried,37,0
2015,Female,In a registered partnership,37,0
2015,Female,Partnership dissolved,37,0
2016,Male,Single,37,22
2016,Male,Married,37,10
2016,Male,Widowed,37,0
2016,Male,Divorced,37,1
2016,Male,Unmarried,37,0
2016,Male,In a registered partnership,37,1
2016,Male,Partnership dissolved,37,0
2016,Female,Single,37,12
2016,Female,Married,37,10
2016,Female,Widowed,37,0
2016,Female,Divorced,37,1
2016,Female,Unmarried,37,0
2016,Female,In a registered partnership,37,0
2016,Female,Partnership dissolved,37,0
2017,Male,Single,37,28
2017,Male,Married,37,6
2017,Male,Widowed,37,0
2017,Male,Divorced,37,2
2017,Male,Unmarried,37,0
2017,Male,In a registered partnership,37,0
2017,Male,Partnership dissolved,37,0
2017,Female,Single,37,17
2017,Female,Married,37,5
2017,Female,Widowed,37,0
2017,Female,Divorced,37,0
2017,Female,Unmarried,37,0
2017,Female,In a registered partnership,37,0
2017,Female,Partnership dissolved,37,0
2018,Male,Single,37,23
2018,Male,Married,37,8
2018,Male,Widowed,37,0
2018,Male,Divorced,37,3
2018,Male,Unmarried,37,0
2018,Male,In a registered partnership,37,0
2018,Male,Partnership dissolved,37,0
2018,Female,Single,37,13
2018,Female,Married,37,7
2018,Female,Widowed,37,1
2018,Female,Divorced,37,4
2018,Female,Unmarried,37,0
2018,Female,In a registered partnership,37,0
2018,Female,Partnership dissolved,37,0
2019,Male,Single,37,27
2019,Male,Married,37,8
2019,Male,Widowed,37,1
2019,Male,Divorced,37,2
2019,Male,Unmarried,37,0
2019,Male,In a registered partnership,37,0
2019,Male,Partnership dissolved,37,0
2019,Female,Single,37,6
2019,Female,Married,37,3
2019,Female,Widowed,37,0
2019,Female,Divorced,37,1
2019,Female,Unmarried,37,0
2019,Female,In a registered partnership,37,0
2019,Female,Partnership dissolved,37,0
2020,Male,Single,37,29
2020,Male,Married,37,16
2020,Male,Widowed,37,0
2020,Male,Divorced,37,2
2020,Male,Unmarried,37,0
2020,Male,In a registered partnership,37,0
2020,Male,Partnership dissolved,37,0
2020,Female,Single,37,18
2020,Female,Married,37,9
2020,Female,Widowed,37,0
2020,Female,Divorced,37,3
2020,Female,Unmarried,37,0
2020,Female,In a registered partnership,37,0
2020,Female,Partnership dissolved,37,0
2021,Male,Single,37,24
2021,Male,Married,37,7
2021,Male,Widowed,37,0
2021,Male,Divorced,37,3
2021,Male,Unmarried,37,0
2021,Male,In a registered partnership,37,0
2021,Male,Partnership dissolved,37,0
2021,Female,Single,37,5
2021,Female,Married,37,6
2021,Female,Widowed,37,0
2021,Female,Divorced,37,0
2021,Female,Unmarried,37,0
2021,Female,In a registered partnership,37,0
2021,Female,Partnership dissolved,37,0
2004,Male,Single,38,29
2004,Male,Married,38,27
2004,Male,Widowed,38,0
2004,Male,Divorced,38,9
2004,Male,Unmarried,38,0
2004,Male,In a registered partnership,38,0
2004,Male,Partnership dissolved,38,0
2004,Female,Single,38,8
2004,Female,Married,38,17
2004,Female,Widowed,38,1
2004,Female,Divorced,38,9
2004,Female,Unmarried,38,0
2004,Female,In a registered partnership,38,0
2004,Female,Partnership dissolved,38,0
2005,Male,Single,38,44
2005,Male,Married,38,23
2005,Male,Widowed,38,1
2005,Male,Divorced,38,2
2005,Male,Unmarried,38,0
2005,Male,In a registered partnership,38,0
2005,Male,Partnership dissolved,38,0
2005,Female,Single,38,14
2005,Female,Married,38,18
2005,Female,Widowed,38,1
2005,Female,Divorced,38,5
2005,Female,Unmarried,38,0
2005,Female,In a registered partnership,38,0
2005,Female,Partnership dissolved,38,0
2006,Male,Single,38,32
2006,Male,Married,38,16
2006,Male,Widowed,38,0
2006,Male,Divorced,38,5
2006,Male,Unmarried,38,0
2006,Male,In a registered partnership,38,0
2006,Male,Partnership dissolved,38,0
2006,Female,Single,38,9
2006,Female,Married,38,14
2006,Female,Widowed,38,0
2006,Female,Divorced,38,6
2006,Female,Unmarried,38,0
2006,Female,In a registered partnership,38,0
2006,Female,Partnership dissolved,38,0
2007,Male,Single,38,22
2007,Male,Married,38,20
2007,Male,Widowed,38,0
2007,Male,Divorced,38,9
2007,Male,Unmarried,38,0
2007,Male,In a registered partnership,38,1
2007,Male,Partnership dissolved,38,0
2007,Female,Single,38,6
2007,Female,Married,38,16
2007,Female,Widowed,38,0
2007,Female,Divorced,38,4
2007,Female,Unmarried,38,0
2007,Female,In a registered partnership,38,0
2007,Female,Partnership dissolved,38,0
2008,Male,Single,38,22
2008,Male,Married,38,23
2008,Male,Widowed,38,0
2008,Male,Divorced,38,6
2008,Male,Unmarried,38,0
2008,Male,In a registered partnership,38,0
2008,Male,Partnership dissolved,38,0
2008,Female,Single,38,9
2008,Female,Married,38,14
2008,Female,Widowed,38,0
2008,Female,Divorced,38,3
2008,Female,Unmarried,38,0
2008,Female,In a registered partnership,38,0
2008,Female,Partnership dissolved,38,0
2009,Male,Single,38,34
2009,Male,Married,38,15
2009,Male,Widowed,38,0
2009,Male,Divorced,38,3
2009,Male,Unmarried,38,0
2009,Male,In a registered partnership,38,0
2009,Male,Partnership dissolved,38,0
2009,Female,Single,38,10
2009,Female,Married,38,8
2009,Female,Widowed,38,1
2009,Female,Divorced,38,3
2009,Female,Unmarried,38,0
2009,Female,In a registered partnership,38,1
2009,Female,Partnership dissolved,38,0
2010,Male,Single,38,31
2010,Male,Married,38,11
2010,Male,Widowed,38,0
2010,Male,Divorced,38,3
2010,Male,Unmarried,38,0
2010,Male,In a registered partnership,38,0
2010,Male,Partnership dissolved,38,0
2010,Female,Single,38,12
2010,Female,Married,38,20
2010,Female,Widowed,38,0
2010,Female,Divorced,38,4
2010,Female,Unmarried,38,0
2010,Female,In a registered partnership,38,0
2010,Female,Partnership dissolved,38,0
2011,Male,Single,38,17
2011,Male,Married,38,15
2011,Male,Widowed,38,1
2011,Male,Divorced,38,3
2011,Male,Unmarried,38,0
2011,Male,In a registered partnership,38,0
2011,Male,Partnership dissolved,38,0
2011,Female,Single,38,12
2011,Female,Married,38,8
2011,Female,Widowed,38,0
2011,Female,Divorced,38,3
2011,Female,Unmarried,38,0
2011,Female,In a registered partnership,38,0
2011,Female,Partnership dissolved,38,0
2012,Male,Single,38,29
2012,Male,Married,38,18
2012,Male,Widowed,38,0
2012,Male,Divorced,38,4
2012,Male,Unmarried,38,0
2012,Male,In a registered partnership,38,0
2012,Male,Partnership dissolved,38,0
2012,Female,Single,38,7
2012,Female,Married,38,8
2012,Female,Widowed,38,1
2012,Female,Divorced,38,0
2012,Female,Unmarried,38,0
2012,Female,In a registered partnership,38,0
2012,Female,Partnership dissolved,38,0
2013,Male,Single,38,24
2013,Male,Married,38,12
2013,Male,Widowed,38,0
2013,Male,Divorced,38,3
2013,Male,Unmarried,38,0
2013,Male,In a registered partnership,38,0
2013,Male,Partnership dissolved,38,0
2013,Female,Single,38,11
2013,Female,Married,38,9
2013,Female,Widowed,38,0
2013,Female,Divorced,38,5
2013,Female,Unmarried,38,0
2013,Female,In a registered partnership,38,0
2013,Female,Partnership dissolved,38,0
2014,Male,Single,38,29
2014,Male,Married,38,14
2014,Male,Widowed,38,1
2014,Male,Divorced,38,3
2014,Male,Unmarried,38,0
2014,Male,In a registered partnership,38,1
2014,Male,Partnership dissolved,38,0
2014,Female,Single,38,10
2014,Female,Married,38,9
2014,Female,Widowed,38,0
2014,Female,Divorced,38,3
2014,Female,Unmarried,38,0
2014,Female,In a registered partnership,38,0
2014,Female,Partnership dissolved,38,0
2015,Male,Single,38,24
2015,Male,Married,38,16
2015,Male,Widowed,38,0
2015,Male,Divorced,38,2
2015,Male,Unmarried,38,0
2015,Male,In a registered partnership,38,0
2015,Male,Partnership dissolved,38,0
2015,Female,Single,38,8
2015,Female,Married,38,9
2015,Female,Widowed,38,0
2015,Female,Divorced,38,1
2015,Female,Unmarried,38,0
2015,Female,In a registered partnership,38,0
2015,Female,Partnership dissolved,38,0
2016,Male,Single,38,17
2016,Male,Married,38,12
2016,Male,Widowed,38,0
2016,Male,Divorced,38,2
2016,Male,Unmarried,38,0
2016,Male,In a registered partnership,38,1
2016,Male,Partnership dissolved,38,0
2016,Female,Single,38,16
2016,Female,Married,38,9
2016,Female,Widowed,38,1
2016,Female,Divorced,38,2
2016,Female,Unmarried,38,0
2016,Female,In a registered partnership,38,1
2016,Female,Partnership dissolved,38,0
2017,Male,Single,38,28
2017,Male,Married,38,8
2017,Male,Widowed,38,0
2017,Male,Divorced,38,5
2017,Male,Unmarried,38,0
2017,Male,In a registered partnership,38,0
2017,Male,Partnership dissolved,38,0
2017,Female,Single,38,12
2017,Female,Married,38,10
2017,Female,Widowed,38,0
2017,Female,Divorced,38,2
2017,Female,Unmarried,38,0
2017,Female,In a registered partnership,38,1
2017,Female,Partnership dissolved,38,0
2018,Male,Single,38,21
2018,Male,Married,38,12
2018,Male,Widowed,38,0
2018,Male,Divorced,38,9
2018,Male,Unmarried,38,0
2018,Male,In a registered partnership,38,1
2018,Male,Partnership dissolved,38,0
2018,Female,Single,38,5
2018,Female,Married,38,7
2018,Female,Widowed,38,1
2018,Female,Divorced,38,3
2018,Female,Unmarried,38,0
2018,Female,In a registered partnership,38,0
2018,Female,Partnership dissolved,38,0
2019,Male,Single,38,19
2019,Male,Married,38,8
2019,Male,Widowed,38,0
2019,Male,Divorced,38,1
2019,Male,Unmarried,38,0
2019,Male,In a registered partnership,38,0
2019,Male,Partnership dissolved,38,0
2019,Female,Single,38,7
2019,Female,Married,38,11
2019,Female,Widowed,38,0
2019,Female,Divorced,38,2
2019,Female,Unmarried,38,0
2019,Female,In a registered partnership,38,0
2019,Female,Partnership dissolved,38,0
2020,Male,Single,38,32
2020,Male,Married,38,8
2020,Male,Widowed,38,0
2020,Male,Divorced,38,4
2020,Male,Unmarried,38,0
2020,Male,In a registered partnership,38,0
2020,Male,Partnership dissolved,38,0
2020,Female,Single,38,9
2020,Female,Married,38,11
2020,Female,Widowed,38,0
2020,Female,Divorced,38,5
2020,Female,Unmarried,38,0
2020,Female,In a registered partnership,38,0
2020,Female,Partnership dissolved,38,0
2021,Male,Single,38,23
2021,Male,Married,38,8
2021,Male,Widowed,38,0
2021,Male,Divorced,38,4
2021,Male,Unmarried,38,0
2021,Male,In a registered partnership,38,0
2021,Male,Partnership dissolved,38,0
2021,Female,Single,38,12
2021,Female,Married,38,7
2021,Female,Widowed,38,0
2021,Female,Divorced,38,2
2021,Female,Unmarried,38,0
2021,Female,In a registered partnership,38,0
2021,Female,Partnership dissolved,38,0
2004,Male,Single,39,36
2004,Male,Married,39,33
2004,Male,Widowed,39,0
2004,Male,Divorced,39,10
2004,Male,Unmarried,39,0
2004,Male,In a registered partnership,39,0
2004,Male,Partnership dissolved,39,0
2004,Female,Single,39,12
2004,Female,Married,39,18
2004,Female,Widowed,39,0
2004,Female,Divorced,39,5
2004,Female,Unmarried,39,0
2004,Female,In a registered partnership,39,0
2004,Female,Partnership dissolved,39,0
2005,Male,Single,39,30
2005,Male,Married,39,29
2005,Male,Widowed,39,1
2005,Male,Divorced,39,5
2005,Male,Unmarried,39,0
2005,Male,In a registered partnership,39,0
2005,Male,Partnership dissolved,39,0
2005,Female,Single,39,8
2005,Female,Married,39,21
2005,Female,Widowed,39,1
2005,Female,Divorced,39,5
2005,Female,Unmarried,39,0
2005,Female,In a registered partnership,39,0
2005,Female,Partnership dissolved,39,0
2006,Male,Single,39,36
2006,Male,Married,39,23
2006,Male,Widowed,39,0
2006,Male,Divorced,39,9
2006,Male,Unmarried,39,0
2006,Male,In a registered partnership,39,0
2006,Male,Partnership dissolved,39,0
2006,Female,Single,39,8
2006,Female,Married,39,18
2006,Female,Widowed,39,0
2006,Female,Divorced,39,3
2006,Female,Unmarried,39,0
2006,Female,In a registered partnership,39,0
2006,Female,Partnership dissolved,39,0
2007,Male,Single,39,33
2007,Male,Married,39,21
2007,Male,Widowed,39,0
2007,Male,Divorced,39,5
2007,Male,Unmarried,39,0
2007,Male,In a registered partnership,39,0
2007,Male,Partnership dissolved,39,0
2007,Female,Single,39,10
2007,Female,Married,39,17
2007,Female,Widowed,39,1
2007,Female,Divorced,39,8
2007,Female,Unmarried,39,0
2007,Female,In a registered partnership,39,0
2007,Female,Partnership dissolved,39,0
2008,Male,Single,39,36
2008,Male,Married,39,14
2008,Male,Widowed,39,0
2008,Male,Divorced,39,7
2008,Male,Unmarried,39,0
2008,Male,In a registered partnership,39,0
2008,Male,Partnership dissolved,39,0
2008,Female,Single,39,17
2008,Female,Married,39,16
2008,Female,Widowed,39,1
2008,Female,Divorced,39,6
2008,Female,Unmarried,39,0
2008,Female,In a registered partnership,39,0
2008,Female,Partnership dissolved,39,0
2009,Male,Single,39,26
2009,Male,Married,39,29
2009,Male,Widowed,39,1
2009,Male,Divorced,39,3
2009,Male,Unmarried,39,0
2009,Male,In a registered partnership,39,0
2009,Male,Partnership dissolved,39,0
2009,Female,Single,39,15
2009,Female,Married,39,17
2009,Female,Widowed,39,1
2009,Female,Divorced,39,0
2009,Female,Unmarried,39,0
2009,Female,In a registered partnership,39,0
2009,Female,Partnership dissolved,39,0
2010,Male,Single,39,26
2010,Male,Married,39,17
2010,Male,Widowed,39,1
2010,Male,Divorced,39,4
2010,Male,Unmarried,39,0
2010,Male,In a registered partnership,39,1
2010,Male,Partnership dissolved,39,0
2010,Female,Single,39,10
2010,Female,Married,39,19
2010,Female,Widowed,39,1
2010,Female,Divorced,39,4
2010,Female,Unmarried,39,0
2010,Female,In a registered partnership,39,1
2010,Female,Partnership dissolved,39,0
2011,Male,Single,39,23
2011,Male,Married,39,18
2011,Male,Widowed,39,1
2011,Male,Divorced,39,5
2011,Male,Unmarried,39,0
2011,Male,In a registered partnership,39,0
2011,Male,Partnership dissolved,39,0
2011,Female,Single,39,11
2011,Female,Married,39,14
2011,Female,Widowed,39,0
2011,Female,Divorced,39,1
2011,Female,Unmarried,39,1
2011,Female,In a registered partnership,39,0
2011,Female,Partnership dissolved,39,0
2012,Male,Single,39,24
2012,Male,Married,39,11
2012,Male,Widowed,39,0
2012,Male,Divorced,39,4
2012,Male,Unmarried,39,0
2012,Male,In a registered partnership,39,0
2012,Male,Partnership dissolved,39,0
2012,Female,Single,39,8
2012,Female,Married,39,11
2012,Female,Widowed,39,1
2012,Female,Divorced,39,1
2012,Female,Unmarried,39,0
2012,Female,In a registered partnership,39,1
2012,Female,Partnership dissolved,39,0
2013,Male,Single,39,26
2013,Male,Married,39,17
2013,Male,Widowed,39,1
2013,Male,Divorced,39,3
2013,Male,Unmarried,39,0
2013,Male,In a registered partnership,39,0
2013,Male,Partnership dissolved,39,0
2013,Female,Single,39,20
2013,Female,Married,39,14
2013,Female,Widowed,39,0
2013,Female,Divorced,39,4
2013,Female,Unmarried,39,0
2013,Female,In a registered partnership,39,1
2013,Female,Partnership dissolved,39,0
2014,Male,Single,39,32
2014,Male,Married,39,16
2014,Male,Widowed,39,0
2014,Male,Divorced,39,1
2014,Male,Unmarried,39,0
2014,Male,In a registered partnership,39,0
2014,Male,Partnership dissolved,39,0
2014,Female,Single,39,10
2014,Female,Married,39,12
2014,Female,Widowed,39,0
2014,Female,Divorced,39,4
2014,Female,Unmarried,39,0
